SA1_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
80101100101,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,14,0,0,5,3,0,0,0,0,5,0,5,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,3,0,3,4,0,0,0,0,12,3,3,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,10,3,0,4,6,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,32,14,46,20,4,0,0,3,119
80101100102,15,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,4,0,6,0,0,0,0,13,0,3,0,4,0,0,0,0,9,0,0,10,0,0,0,0,0,18,0,0,3,0,0,0,0,0,6,0,0,7,3,0,0,0,0,18,0,0,5,0,0,0,0,0,10,0,0,4,6,0,0,0,0,8,0,4,5,0,0,0,0,0,12,0,4,4,6,0,0,0,0,5,0,0,9,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,40,17,52,28,3,0,0,5,147
80101100103,9,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,25,4,4,4,3,0,0,0,0,13,4,4,8,0,0,0,0,0,18,6,3,0,4,0,0,0,0,17,0,0,8,0,0,0,0,0,8,6,0,9,0,0,0,0,0,22,0,3,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,4,0,0,9,3,0,0,0,0,10,0,0,0,0,6,0,0,0,7,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,62,26,48,29,6,4,0,4,179
80101100104,13,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,11,8,4,0,0,0,0,0,0,14,3,3,5,0,0,0,0,0,18,5,5,11,0,0,0,0,0,25,0,0,9,7,0,0,0,0,15,0,0,4,3,0,0,0,0,15,4,0,11,5,0,0,0,0,21,4,5,9,0,0,0,0,0,23,0,0,0,0,0,0,0,0,9,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,69,24,65,33,12,0,0,4,202
80101100105,18,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,0,11,7,0,4,0,0,0,0,0,17,5,0,0,0,0,0,0,0,5,5,4,0,4,0,0,0,0,12,0,0,14,8,0,0,4,0,29,9,3,9,0,0,0,0,0,24,5,0,4,10,0,0,0,0,22,3,7,10,5,0,0,0,0,21,3,0,11,6,0,0,0,0,22,0,5,8,5,0,0,0,7,23,4,5,4,6,0,0,0,5,18,3,0,7,5,0,0,0,0,12,0,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,0,12,70,25,77,49,10,0,6,17,253
80101100106,12,0,0,0,0,0,0,4,12,10,0,0,0,0,0,0,3,11,9,0,0,0,0,0,0,0,11,7,4,5,0,0,0,0,0,13,5,3,6,0,0,0,0,0,21,0,4,6,4,0,0,0,0,17,3,0,4,3,0,0,0,0,17,4,0,9,0,0,0,0,0,9,8,5,7,4,0,0,0,0,21,7,0,7,4,0,0,0,0,16,0,3,5,5,0,0,0,0,14,3,0,5,4,0,0,0,0,7,0,4,3,3,0,0,0,0,9,0,0,6,4,0,0,0,0,7,0,0,0,0,0,0,0,0,8,66,29,63,25,4,0,0,11,199
80101100201,5,0,0,0,0,0,0,5,10,12,0,0,0,0,0,0,0,15,27,7,0,0,0,0,0,0,34,8,9,0,0,6,0,0,3,27,8,6,0,0,0,0,0,0,16,5,7,0,0,0,0,0,0,8,6,0,7,0,0,0,0,5,13,0,5,0,0,0,0,0,0,8,6,3,3,0,0,0,0,0,15,0,0,3,0,0,0,0,3,9,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,86,40,22,10,5,0,0,14,182
80101100202,6,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,17,18,5,0,0,0,0,0,5,27,12,4,0,0,0,0,0,0,24,8,10,6,0,0,0,0,6,23,5,3,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,9,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,4,0,0,0,0,0,7,73,27,30,9,7,4,3,7,157
80101100203,3,0,0,0,0,0,0,0,3,55,0,0,0,0,0,0,5,60,85,7,0,0,0,0,0,4,96,42,12,4,0,0,0,0,6,63,24,9,8,0,0,0,0,6,41,3,3,0,0,0,0,0,0,13,3,0,3,4,0,0,0,0,10,7,0,3,0,0,0,0,0,12,0,0,4,3,0,0,0,0,9,0,3,6,0,0,0,0,4,13,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,6,4,0,5,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,227,52,27,11,4,0,0,22,342
80101100205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100208,5,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,24,20,4,0,0,0,0,0,0,29,18,3,9,0,0,0,0,4,29,5,9,4,0,0,0,0,0,17,8,3,4,0,0,0,0,0,12,9,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,0,3,0,3,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,24,23,17,0,0,0,8,183
80101100209,6,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,13,19,4,0,0,0,0,0,0,21,15,7,4,0,0,0,0,4,24,0,4,0,0,0,0,0,0,9,0,0,5,4,0,0,0,0,10,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,18,16,8,0,0,3,9,115
80101100210,3,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,4,20,20,3,0,0,0,0,0,0,23,9,5,0,0,0,0,0,0,18,9,3,7,0,0,0,0,3,26,3,5,3,0,0,0,0,0,11,4,0,3,0,0,0,0,0,6,3,0,4,0,0,0,0,0,11,5,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,9,3,0,6,0,0,0,0,0,8,0,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,91,18,34,10,7,0,0,12,175
80101100211,13,0,0,0,0,0,0,0,13,24,5,0,0,0,0,0,4,38,34,3,0,0,0,0,0,6,49,26,11,6,0,0,0,0,3,44,11,3,5,3,0,0,0,0,27,8,0,8,5,0,0,0,5,15,0,0,3,0,0,0,0,0,5,4,3,0,0,0,0,0,3,10,3,4,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,9,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,131,37,34,10,8,0,0,20,235
80101100212,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,12,5,5,5,0,0,0,0,0,14,9,0,8,0,0,0,0,0,14,0,3,3,0,0,0,0,0,9,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,10,0,3,6,6,0,0,0,0,23,3,0,16,9,3,3,0,0,37,3,3,3,13,9,4,0,5,46,6,8,30,22,12,3,5,9,97,64,37,78,57,33,10,5,12,296
80101100213,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10
80101100215,3,0,0,0,0,0,0,0,5,53,0,0,0,0,0,0,0,55,64,3,0,0,0,0,0,9,78,50,0,0,0,0,0,0,0,49,16,8,0,0,0,0,0,0,22,10,0,4,0,0,0,0,0,14,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,16,11,8,5,0,0,12,248
80101100216,10,0,0,0,0,0,0,0,10,178,4,0,0,0,0,0,15,192,227,16,0,0,0,0,0,17,264,77,20,7,0,0,0,0,9,122,17,8,8,0,0,0,0,0,33,10,0,4,0,0,0,0,0,13,4,3,4,0,0,0,0,3,17,0,4,3,6,0,0,0,5,9,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,70,36,15,6,5,0,48,693
80101100217,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,7,37,48,0,0,0,0,0,0,0,48,16,7,0,0,0,0,0,4,26,16,0,0,0,0,0,0,0,15,6,0,5,0,0,0,0,0,9,0,0,3,0,0,0,0,0,9,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,5,0,6,0,0,0,0,0,11,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,13,21,4,3,0,0,11,179
80101100218,9,0,0,0,0,0,0,0,9,29,0,0,0,0,0,0,5,38,65,6,0,0,0,0,0,3,72,39,9,0,0,0,0,0,6,53,20,10,6,0,0,0,0,3,35,11,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,5,0,3,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,35,18,3,0,0,0,15,257
80101100219,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,26,51,0,0,0,0,0,0,8,59,21,7,3,0,0,0,0,0,31,9,6,0,0,0,0,0,3,13,5,7,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,17,13,8,0,0,0,6,159
80101100220,5,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,15,24,4,0,0,0,0,0,4,28,11,3,0,0,0,0,0,3,18,10,9,0,0,0,0,0,0,12,5,4,3,0,0,0,0,0,12,5,3,0,0,0,0,0,0,7,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,20,4,4,0,0,0,6,111
80101100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
80101100222,4,0,0,0,0,0,0,0,8,31,0,0,0,0,0,0,3,37,64,6,0,0,0,0,0,0,67,40,10,5,0,0,0,0,0,54,14,8,0,0,0,0,0,0,24,8,6,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,7,6,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,174,29,15,9,8,3,0,9,249
80101100223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4
80101100224,24,0,0,0,0,0,0,0,24,68,0,0,0,0,0,0,3,74,17,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,4,124
80101100225,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,7,40,35,6,0,0,0,0,0,3,45,22,4,0,0,0,0,0,0,26,12,4,0,0,0,0,0,0,21,8,0,3,0,0,0,0,0,14,4,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,6,3,3,0,0,0,0,0,11,5,3,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,8,0,3,3,5,0,0,0,0,10,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,129,29,26,8,0,0,0,10,194
80101100301,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,3,36,36,3,0,0,0,0,0,4,42,19,9,0,0,0,0,0,0,37,0,6,5,0,0,0,0,0,14,5,3,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,22,17,14,3,0,0,5,167
80101100304,15,0,0,0,0,0,0,0,12,56,0,0,0,0,0,0,6,57,75,0,0,0,0,0,0,5,81,34,11,4,0,0,0,0,0,53,26,11,6,0,0,0,0,4,51,14,7,10,0,0,0,0,3,31,6,5,8,0,0,0,0,0,19,6,0,14,0,0,0,0,0,27,0,3,5,5,0,0,0,0,23,0,4,4,0,3,0,0,0,13,0,4,4,0,0,0,0,0,8,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,52,64,21,4,3,0,22,391
80101100306,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,7,29,26,0,0,0,0,0,0,0,26,15,9,6,0,0,0,0,4,31,5,3,10,0,0,0,0,0,22,10,0,0,0,0,0,0,0,14,5,6,4,0,4,0,0,0,15,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,15,0,3,5,0,0,0,0,0,11,0,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95,32,33,11,4,0,0,7,188
80101100307,6,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,4,28,16,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,8,6,3,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15,19,3,0,0,0,0,117
80101100308,186,0,0,0,0,0,0,13,203,276,0,0,0,0,0,0,20,296,35,0,0,0,0,0,0,4,37,15,0,0,0,0,0,0,4,18,8,0,0,0,0,0,0,0,7,0,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,529,4,5,0,0,0,0,41,576
80101100309,9,0,0,0,0,0,0,0,15,36,0,0,0,0,0,0,0,36,22,0,0,0,0,0,0,0,21,14,3,3,0,0,0,0,0,25,6,0,5,0,0,0,0,0,15,3,0,0,0,0,0,0,0,11,4,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,14,18,6,5,0,0,4,137
80101100310,12,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,8,0,3,3,3,0,0,0,0,9,4,0,4,0,0,0,0,0,9,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,23,12,5,0,0,3,103
80101100311,8,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,16,21,0,0,0,0,3,0,0,29,14,0,0,0,0,0,0,0,21,0,5,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,5,0,3,4,5,0,0,0,0,15,0,0,4,4,0,0,0,0,13,3,0,6,0,0,0,0,0,9,0,0,4,0,0,0,0,0,7,4,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,16,24,12,4,0,0,5,145
80101100312,10,0,0,0,0,0,0,0,11,48,0,0,0,0,0,0,3,44,43,4,0,0,0,0,0,0,45,18,13,0,0,0,0,0,0,30,7,5,7,3,0,0,0,0,24,3,3,7,4,0,0,0,0,21,3,5,12,0,0,0,0,0,23,6,0,9,0,0,0,0,0,12,4,0,5,0,0,0,0,0,12,3,5,4,0,3,0,0,0,21,0,3,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,5,148,37,53,23,10,0,5,11,282
80101100314,6,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,8,0,3,0,0,7,38
