SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
80101100403,0,0,4,4,0,4,9,5,0,26,0,0,7,7,5,4,3,6,0,29,0,0,3,7,3,3,0,6,0,26,0,0,10,6,6,9,3,0,0,37,0,3,10,25,11,0,0,0,0,57,0,0,6,3,8,0,0,0,0,15,0,0,4,12,5,4,0,0,0,29,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,12,67,91,56,45,24,18,8,348
80101100404,0,0,0,6,4,0,3,0,0,19,0,0,6,9,3,0,6,3,0,15,0,0,7,15,5,0,0,0,0,30,0,3,6,12,5,8,0,0,0,32,0,0,9,8,4,0,0,0,0,27,0,0,10,3,3,0,0,0,0,15,0,0,0,8,6,0,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,14,25,11,54,80,49,21,34,12,0,282
80101100405,0,3,3,0,3,0,0,0,0,16,0,4,5,0,7,0,3,0,0,24,0,6,15,3,6,7,0,0,0,42,0,4,9,6,10,5,3,0,0,32,0,0,9,10,9,3,4,0,0,36,0,0,13,10,5,0,0,0,0,30,0,0,4,5,3,5,3,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,9,5,4,5,5,0,0,27,27,26,86,55,55,50,47,18,0,358
80101100406,3,11,5,5,0,0,7,0,0,36,0,4,7,8,5,4,6,0,0,35,0,13,19,6,15,4,3,0,0,67,0,0,11,12,3,7,0,0,0,34,0,0,11,4,3,7,0,0,0,25,0,0,4,11,5,8,0,0,0,24,0,0,6,9,8,5,0,0,0,25,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,15,7,0,0,5,3,0,27,43,45,100,85,61,76,43,23,8,492
80101100408,0,0,0,0,0,0,3,0,0,8,0,0,9,4,3,0,3,0,0,19,0,0,10,7,3,0,0,0,0,20,0,3,9,3,3,3,0,0,0,21,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,10,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,8,32,38,22,13,20,9,7,148
80101100409,0,0,9,0,3,0,5,0,5,17,0,4,5,5,4,0,0,0,0,19,0,3,11,3,3,0,3,0,0,22,0,0,8,5,0,0,0,0,0,13,0,0,4,3,5,5,0,0,0,20,0,0,4,5,3,0,0,0,0,9,0,0,0,7,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,8,11,0,7,0,0,24,14,20,65,57,40,28,28,16,3,283
80101100501,0,0,3,3,3,0,0,0,0,17,0,0,7,8,0,0,3,0,0,26,0,6,3,9,3,0,0,3,0,20,0,0,5,4,0,0,0,0,0,11,0,0,8,8,4,0,3,0,0,17,0,0,3,9,5,0,0,0,0,14,0,0,4,14,9,0,6,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,5,6,0,0,0,0,10,6,11,46,56,34,23,25,26,7,240
80101100502,0,0,0,0,0,9,3,0,0,21,0,0,8,0,0,3,0,0,0,15,0,0,9,5,6,5,3,4,0,32,0,0,4,3,4,5,6,3,0,28,0,0,9,10,9,3,0,3,0,27,0,0,8,7,3,8,4,3,0,27,0,0,0,11,21,6,0,0,0,42,0,0,6,4,6,0,0,0,0,19,0,0,0,8,10,0,0,0,0,26,0,3,4,3,3,0,0,0,0,18,21,19,48,64,69,60,32,29,6,360
80101100503,0,6,5,0,0,0,3,5,0,12,0,0,3,0,0,0,0,0,0,10,0,3,4,0,0,0,4,7,0,28,0,3,5,3,3,8,0,0,0,23,0,0,4,0,8,4,9,0,0,24,0,0,3,3,5,3,4,0,0,13,0,0,10,10,21,7,3,5,0,49,0,0,0,0,9,3,0,0,0,17,0,0,3,4,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,5,17,18,35,24,57,44,41,29,3,273
80101100504,0,6,4,0,0,5,3,3,0,15,0,0,3,0,0,5,7,0,3,24,0,0,7,7,0,4,3,3,0,37,0,0,4,7,7,7,0,0,0,26,0,0,8,3,4,3,10,0,0,30,0,0,3,7,5,3,6,0,0,22,0,0,13,27,20,9,0,0,0,70,0,0,3,4,3,5,0,0,0,10,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,10,10,42,58,47,46,45,26,14,293
80101100505,0,0,4,0,0,0,4,3,0,19,0,6,0,0,3,4,7,7,3,30,0,0,13,3,3,9,8,0,0,42,0,4,5,3,3,9,0,3,0,34,0,0,7,11,10,3,0,0,0,34,0,0,4,0,5,0,0,0,0,14,0,0,15,25,15,3,4,0,0,63,0,0,0,4,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,4,20,64,67,48,33,45,27,8,326
80101100506,0,0,0,0,0,4,0,4,0,10,0,0,0,4,0,4,4,6,0,21,0,0,0,0,3,4,0,0,0,12,0,0,4,0,0,7,0,0,0,18,0,0,3,0,0,4,0,0,0,14,0,0,0,4,0,5,4,0,0,14,0,0,4,6,14,0,9,0,0,31,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,4,4,0,11,8,13,14,19,29,27,36,22,6,177
80101100507,0,5,0,0,0,0,0,3,0,7,0,0,4,0,0,3,5,3,0,16,0,0,6,0,0,5,3,0,0,16,0,0,3,0,4,3,5,3,0,14,0,0,3,0,5,0,9,4,3,26,0,0,3,0,6,4,4,0,0,18,0,0,6,13,10,6,3,4,0,58,0,0,0,3,5,0,0,0,0,14,0,0,0,5,19,4,0,0,0,33,0,0,0,0,0,5,0,0,0,6,18,11,32,42,54,36,30,24,10,265
80101100508,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,5,0,7,0,0,0,0,4,3,0,4,0,13,0,0,0,0,0,6,7,3,0,18,0,0,4,0,5,3,0,0,0,9,0,0,0,0,3,3,0,0,0,7,0,0,5,18,18,8,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,18,7,20,25,39,27,15,23,0,171
80101100509,5,3,7,4,0,4,4,3,0,19,0,0,6,8,0,3,6,0,0,21,0,0,13,11,3,0,7,3,0,37,0,0,9,5,0,6,0,3,0,25,0,0,7,10,6,3,0,4,0,31,0,0,5,8,7,4,0,0,0,25,0,0,5,19,24,6,0,0,0,55,0,0,0,0,6,3,0,0,0,13,0,0,0,3,10,3,0,0,0,20,3,0,4,5,4,4,0,0,0,26,21,14,70,80,69,42,32,19,11,361
80101100602,0,0,4,0,0,0,0,0,0,3,0,6,0,0,0,5,3,0,0,18,0,0,4,5,6,0,3,0,0,21,0,0,4,8,4,3,0,0,0,12,0,0,0,5,4,4,0,0,0,14,0,0,0,0,3,5,0,0,0,11,0,0,0,6,10,7,0,0,0,18,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,13,9,16,29,27,40,12,4,0,155
80101100604,0,0,0,0,0,0,0,0,0,8,0,0,3,8,0,0,3,0,0,23,0,3,5,8,5,5,0,0,0,24,0,0,5,9,10,0,0,0,0,25,0,0,7,7,6,4,4,0,0,27,0,0,0,3,3,3,0,0,0,19,0,0,4,10,3,5,0,0,0,27,0,0,4,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,18,13,42,60,33,28,15,8,0,222
80101100605,0,0,3,7,3,0,0,0,0,14,0,3,3,0,0,0,0,4,0,15,0,0,9,7,3,5,0,0,0,30,0,0,0,4,0,4,3,0,0,14,0,0,9,6,6,4,5,0,0,32,0,0,0,18,5,11,5,0,0,40,0,0,5,24,13,0,0,0,0,43,0,0,0,3,4,0,0,0,0,9,0,0,0,7,5,5,0,0,0,24,3,0,0,4,0,0,0,0,0,12,40,5,34,89,62,43,26,11,7,314
80101100606,0,0,4,3,3,0,0,0,0,11,0,5,3,4,4,0,0,4,0,19,0,0,4,6,6,9,4,0,0,20,0,0,0,11,4,5,0,0,0,21,0,0,10,5,6,7,0,0,0,18,0,0,7,14,5,3,0,0,0,30,0,0,7,13,16,4,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,28,22,36,74,48,29,22,13,3,260
80101100607,0,8,6,0,6,3,0,0,0,18,0,0,7,4,7,3,3,0,0,19,0,4,7,6,7,5,8,0,0,25,0,3,6,8,3,3,6,0,0,30,0,0,4,6,7,0,3,0,0,27,0,0,0,8,12,3,0,0,0,28,0,0,5,23,31,11,0,0,0,76,0,0,0,0,0,5,0,0,0,11,0,0,0,3,4,3,0,0,0,11,0,0,0,0,0,0,3,0,0,3,24,21,49,61,78,40,35,8,0,324
80101100608,0,0,0,4,3,4,3,0,0,16,0,5,0,7,5,7,0,0,0,28,0,5,9,0,3,4,0,0,0,33,0,3,10,7,7,4,0,0,0,35,0,0,9,11,9,12,0,0,0,39,0,0,0,3,4,10,0,0,0,20,0,0,12,17,22,11,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,4,5,0,0,0,0,19,38,30,64,68,79,59,24,3,6,363
80101100609,0,7,3,0,7,0,5,0,0,16,0,0,4,6,0,4,5,0,0,18,0,3,9,0,0,4,5,0,4,22,0,0,5,10,14,7,0,0,0,35,0,0,6,10,0,8,0,0,0,29,0,0,7,4,0,0,0,0,0,12,0,0,0,21,17,5,0,0,0,42,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,10,33,26,28,54,64,34,28,11,4,286
80101100610,0,0,3,0,3,5,0,0,0,16,0,4,0,6,3,5,0,0,0,29,0,4,10,4,6,3,0,0,0,26,0,3,0,12,8,4,3,0,0,30,0,3,10,11,8,6,5,0,0,38,0,0,5,4,3,7,0,0,0,25,0,0,0,14,12,8,0,0,0,35,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,7,30,29,50,54,56,53,10,14,0,294
80101100611,0,3,5,3,4,8,3,0,0,21,0,8,5,4,3,3,0,0,0,31,0,3,16,15,5,10,4,0,0,45,0,0,9,0,7,9,0,0,0,23,0,3,13,11,3,0,3,0,0,32,0,0,10,12,8,8,3,0,0,35,0,0,11,12,16,11,0,0,0,52,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,13,17,26,76,71,58,58,20,11,4,341
80101100612,0,5,3,0,0,4,0,0,0,11,0,5,9,12,6,0,0,0,0,38,3,8,10,4,6,7,3,0,0,42,0,0,13,7,13,7,0,0,0,39,0,4,12,19,13,8,0,0,0,57,0,0,9,9,16,0,0,0,0,37,0,4,14,13,20,13,0,0,0,55,0,0,0,3,6,3,0,0,0,10,0,0,0,4,0,4,0,0,0,10,6,6,4,0,5,7,0,0,0,24,34,45,82,68,104,62,33,3,0,440
80101100613,0,0,0,0,0,0,0,0,0,5,0,0,3,5,6,5,3,0,0,19,0,4,3,7,0,0,0,0,0,17,0,0,4,3,4,0,3,0,0,14,0,0,4,3,6,0,0,0,0,21,0,0,0,8,3,0,0,0,0,17,0,0,0,5,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,14,14,30,39,38,14,25,5,0,183
80101100614,6,5,0,5,4,0,0,0,0,18,0,3,5,5,3,3,0,0,0,19,0,5,11,0,8,0,5,0,0,24,0,3,3,10,4,5,3,0,0,25,0,0,8,9,14,0,4,0,0,30,0,0,5,3,8,9,0,0,0,25,0,0,8,10,15,4,0,0,0,34,0,0,0,9,0,0,0,0,0,13,0,0,0,4,0,5,0,0,0,6,0,0,0,0,4,0,0,0,0,4,25,19,33,62,61,32,29,3,0,274
80101100615,0,0,0,0,0,3,5,0,0,8,0,4,5,0,0,6,0,0,0,12,0,0,4,0,8,3,0,0,0,21,0,3,3,3,3,0,0,0,0,9,0,0,3,10,4,0,0,0,0,13,0,0,0,3,6,0,0,0,0,5,0,0,0,9,14,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,19,14,22,30,41,20,18,7,0,175
80101100616,0,7,4,6,3,5,3,0,0,24,0,5,7,6,7,0,0,0,0,21,0,0,9,4,16,0,0,0,0,37,0,0,9,14,8,4,0,0,0,35,0,0,11,15,7,3,5,0,0,42,0,0,6,14,8,5,0,0,0,32,0,0,3,23,19,6,0,0,0,52,0,0,0,0,6,0,0,0,0,8,0,0,0,10,6,3,0,0,0,11,0,0,5,3,0,0,0,0,0,9,43,24,57,108,85,38,29,8,0,384
80101100617,0,9,0,0,0,3,0,5,4,19,3,0,8,6,0,3,0,0,0,22,0,0,12,7,8,10,9,0,0,44,0,5,3,7,9,9,4,0,0,35,0,5,12,6,10,3,0,0,0,36,0,0,8,3,6,5,0,0,0,23,0,0,8,7,11,4,4,0,0,40,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,16,31,33,61,52,46,59,42,21,3,345
80101100618,0,0,0,0,0,0,0,0,0,8,0,0,9,3,6,0,5,0,0,26,0,10,5,5,5,6,0,0,0,23,0,0,12,4,3,0,0,0,0,21,0,0,3,13,6,3,4,0,0,31,0,0,4,5,7,10,0,0,0,21,0,0,0,16,8,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,13,30,15,28,68,47,31,24,6,0,253
80101100619,0,0,5,4,0,3,0,0,0,11,0,3,8,9,3,3,0,0,0,21,0,3,5,11,0,0,0,0,0,24,0,0,8,3,5,0,3,0,0,19,0,0,7,5,4,0,0,0,0,7,0,0,0,7,0,0,0,0,0,11,0,0,4,8,6,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,9,7,44,46,25,12,9,0,0,162
80101100620,0,0,0,4,3,0,0,0,0,16,0,0,4,8,4,0,5,0,0,19,0,0,8,0,3,4,0,0,0,15,0,0,4,3,8,0,0,0,0,24,0,0,5,3,9,6,0,0,0,18,0,0,0,9,8,4,0,0,0,25,0,3,3,16,15,4,0,0,0,45,0,0,0,3,3,4,0,0,0,12,0,0,0,5,0,0,0,0,0,10,0,0,0,5,0,5,0,0,0,15,31,21,34,73,60,36,19,5,0,291
80101100621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100622,0,4,0,0,3,0,0,4,0,12,0,0,3,0,0,0,0,0,0,11,0,0,6,3,3,0,0,0,0,21,0,0,7,5,3,3,0,0,0,20,0,0,0,7,5,4,0,0,0,17,0,0,4,5,0,0,0,0,0,8,0,0,4,13,13,4,0,0,0,40,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,5,0,4,0,0,5,3,0,0,0,12,28,18,30,51,44,23,9,9,0,208
80101100623,0,3,0,0,5,0,0,0,0,18,0,0,6,9,0,4,0,0,0,19,0,3,7,5,3,4,0,6,0,24,0,0,10,8,3,4,3,0,0,31,0,0,7,4,10,7,0,0,0,23,0,0,6,8,8,5,0,0,0,26,0,0,7,9,9,4,0,0,0,33,0,0,0,0,3,0,0,0,0,5,0,0,0,4,3,0,0,0,0,10,0,0,0,0,3,4,0,0,0,13,31,12,46,60,71,37,20,12,5,286
80101100701,0,0,7,5,3,3,7,3,0,27,0,0,7,6,3,3,4,0,0,27,0,4,13,6,3,10,5,0,0,40,0,3,10,3,5,3,3,0,0,44,0,0,6,9,6,7,0,0,0,34,0,0,0,8,6,3,0,0,0,24,0,0,13,13,12,14,5,0,0,60,0,0,0,0,4,0,0,0,0,9,0,0,0,3,7,4,0,0,0,20,0,0,0,3,5,3,0,0,0,10,21,32,72,75,72,91,39,10,0,406
80101100702,0,0,0,0,0,0,6,5,0,13,0,6,0,0,4,0,0,0,0,24,0,0,4,5,0,6,0,0,0,15,0,4,5,0,3,13,3,0,0,25,0,0,3,4,4,4,3,0,0,14,0,0,0,0,8,0,0,0,0,10,0,0,3,8,11,4,7,0,0,33,0,0,0,0,6,0,0,0,0,4,0,0,0,0,10,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,18,16,23,20,57,34,27,7,3,213
80101100703,0,0,4,6,0,3,0,0,0,18,0,0,0,3,8,5,9,0,0,24,0,0,6,3,8,5,6,5,0,28,0,0,7,3,6,6,9,0,0,31,0,3,8,5,3,8,7,0,0,35,0,0,5,10,4,10,3,0,0,27,0,0,12,18,13,17,7,0,0,62,0,0,0,3,5,0,5,0,0,19,0,0,0,16,13,3,3,0,0,38,4,0,0,0,5,0,5,0,0,12,23,34,54,66,69,52,69,28,6,407
80101100704,0,3,3,0,4,3,0,0,0,20,0,3,8,0,0,0,3,0,0,15,0,0,3,3,0,0,0,6,0,11,0,0,0,0,4,6,3,0,0,18,0,0,0,0,0,8,6,0,0,12,0,0,0,5,0,5,0,0,0,12,0,0,0,10,7,6,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,10,13,27,32,27,22,20,16,3,173
80101100705,0,0,4,3,0,3,8,0,0,16,4,0,3,5,7,6,3,0,0,26,0,10,14,8,4,5,9,0,0,50,0,5,10,8,4,3,3,0,0,36,0,0,9,8,10,10,7,0,0,38,0,0,0,4,10,0,0,0,0,21,0,0,5,18,24,6,0,0,0,56,0,0,3,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,0,10,0,0,0,5,0,0,0,0,0,8,25,26,57,77,62,55,43,11,9,366
80101100706,0,3,6,0,0,0,6,0,0,19,0,0,9,3,4,3,7,0,0,32,0,4,15,9,5,4,0,0,0,29,0,0,12,3,3,7,4,0,0,29,0,0,11,11,0,0,0,0,0,25,0,0,4,7,9,0,4,0,0,22,0,0,10,14,16,3,0,0,0,39,0,0,3,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,23,19,81,63,45,28,45,11,0,309
80101100707,0,0,0,4,0,6,4,3,0,19,0,5,11,3,7,4,7,0,3,35,0,0,4,8,8,0,5,3,0,29,0,0,9,11,6,5,9,0,0,31,0,0,0,4,10,7,5,0,0,27,0,0,4,7,8,6,6,0,0,29,0,0,9,18,23,11,0,0,0,70,0,0,0,8,3,8,0,0,0,11,0,0,0,3,6,4,0,0,0,14,0,0,3,0,0,0,0,0,0,5,34,19,43,73,75,53,63,9,5,375
80101100708,0,4,3,3,0,4,7,0,0,26,0,0,5,3,3,0,7,0,0,18,0,4,8,8,4,0,7,0,0,29,0,4,9,0,0,0,0,3,0,22,0,0,10,6,9,0,0,0,0,23,0,0,3,4,0,0,0,0,0,17,0,0,12,12,8,0,0,0,0,39,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,4,3,0,4,0,0,0,0,0,13,18,9,63,65,27,19,49,15,0,259
80101100709,0,0,7,0,5,4,7,0,0,21,0,4,0,0,0,5,0,3,0,16,0,3,9,0,9,3,6,0,0,29,0,0,7,4,3,3,0,0,0,26,0,0,12,6,7,0,0,0,0,26,0,0,4,3,5,0,0,0,0,18,0,0,11,14,5,4,0,0,0,33,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,11,21,24,67,53,42,30,31,21,3,274
80101100710,0,0,0,0,0,0,0,6,0,12,0,3,5,3,7,0,7,5,0,24,0,6,11,4,4,3,4,5,0,32,0,0,10,6,8,0,6,0,0,31,0,0,13,0,6,5,3,0,0,28,0,0,0,8,5,9,0,0,0,26,0,0,12,19,12,8,0,0,0,51,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,28,60,60,47,36,46,18,4,315
80101100711,4,5,8,6,3,4,7,0,0,35,3,9,17,10,3,3,7,0,0,50,0,0,15,15,12,12,8,0,0,57,0,5,5,8,10,5,8,0,0,45,0,0,8,10,5,8,8,0,0,39,0,0,10,12,8,3,3,0,0,31,0,6,11,16,18,5,4,0,0,60,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,4,5,0,0,0,0,12,42,31,96,88,85,59,57,13,9,468
80101100712,0,5,0,3,0,0,0,0,0,13,0,0,0,5,6,3,5,0,0,23,0,4,0,0,8,5,0,6,0,25,0,0,11,6,7,0,0,6,0,31,0,0,4,10,4,0,0,0,0,27,0,0,8,5,14,3,0,0,0,32,0,0,4,16,22,10,0,0,0,56,0,0,0,4,0,0,0,0,0,6,0,0,0,5,3,0,0,0,0,8,0,5,0,0,0,3,0,0,0,10,42,31,46,67,65,41,38,14,0,342
80101100713,0,0,5,4,0,3,4,0,0,20,0,0,0,8,5,0,0,0,0,15,0,0,6,8,0,0,4,0,3,20,0,0,6,5,4,3,3,0,0,25,0,0,4,6,4,4,0,0,0,22,0,0,4,3,0,0,0,0,0,18,0,0,9,3,5,3,0,0,0,28,0,0,0,0,4,4,0,0,0,7,0,0,0,6,3,0,0,0,0,3,0,0,5,0,0,0,4,0,0,7,24,19,47,40,35,38,31,7,4,254
80101100714,0,0,0,0,0,4,6,0,0,8,0,0,8,0,0,0,5,0,0,18,0,3,3,0,5,0,0,0,0,22,0,3,6,0,0,3,3,0,0,19,0,0,3,7,13,6,0,0,0,26,0,0,6,8,3,6,0,0,0,21,0,0,3,9,9,3,0,0,0,31,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,24,13,32,34,48,37,33,4,4,228
80101100801,0,4,3,0,0,0,0,0,0,8,0,0,3,0,0,4,4,0,0,18,0,0,5,8,7,0,0,0,0,28,0,5,0,3,3,9,0,0,0,23,0,0,8,0,3,7,3,0,0,22,0,0,4,4,6,4,0,0,0,15,0,0,11,6,5,0,0,0,0,21,0,0,0,7,0,0,0,0,0,4,0,0,0,5,7,0,0,0,0,8,0,0,3,3,4,7,4,0,0,17,15,29,43,43,41,51,52,30,10,310
80101100802,0,4,6,3,0,5,3,0,0,23,0,4,9,8,0,3,8,0,0,34,0,0,5,10,0,0,5,0,0,27,0,4,11,9,8,4,5,0,0,39,0,4,10,8,9,5,3,0,0,30,0,0,5,8,4,3,0,0,0,24,0,0,5,15,16,6,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,0,0,0,0,17,0,3,0,0,0,0,0,0,0,4,20,27,59,85,62,69,53,24,4,401
80101100803,0,4,4,4,0,0,6,3,0,20,0,8,5,6,3,0,5,0,0,25,0,3,6,6,8,7,0,0,0,29,0,0,9,3,0,0,0,0,0,20,0,0,7,9,10,12,0,0,0,36,0,0,5,5,7,4,0,0,0,20,0,0,5,13,14,10,6,0,0,42,0,0,3,3,3,3,0,0,0,8,0,0,0,5,5,0,0,0,0,13,0,0,5,0,3,6,0,3,0,19,21,25,58,53,58,66,39,15,0,343
80101100804,0,0,13,0,4,0,0,0,0,23,0,5,6,3,3,0,0,0,0,24,0,4,7,9,6,3,0,0,0,27,0,5,10,4,4,4,4,0,0,22,0,0,9,0,8,3,0,0,0,25,0,0,6,0,4,0,0,0,0,11,0,0,9,9,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,0,3,0,0,10,13,22,65,41,34,38,16,8,3,245
