SA4_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
801,9273,65446,64634,18290,9278,166921,1484,168400
897,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0
